"","tmt.tree.id","tmt.obs.id","database.code","tree.id","tmt.plot.id","plot.id","tmt.census.id","census.id","census.date","census.n","species.id","tmt.species.id","func.type","subplot.id","tree.coord.x","tree.coord.y","azimuth","dist.centre","d","pom","height","agb","ba","n.plot","g.plot","n.ha","tree.status","mode.death","mode.death.other","canopy.position","liana.infe","multistem","qc.pom.change","qc.repeat.dead","qc.backlife","qc.missing.d","species.cor","genus.cor","family.cor","biomass","biomass.plot","biomass.ha","ba.ha"
"3681","UKR.1.6051","UKR.1.6051.2","UKR",6051,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,6,821.901371508812,192.182217947379,NA,NA,116.5,130,12.6630891403945,NA,10654.21625,1,10654.21625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0540429205923638,0.0540429205923638,0.00540429205923638,1065.421625
"3682","UKR.1.8035","UKR.1.8035.2","UKR",8035,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,747.398802578504,199.505035855664,NA,NA,121,130,13.1221112319826,NA,11493.185,1,11493.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0591231509202086,0.0591231509202086,0.00591231509202086,1149.3185
"3683","UKR.1.6055","UKR.1.6055.2","UKR",6055,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,6,817.896437118778,205.590833376342,NA,NA,107.5,130,11.7326898556956,NA,9071.65625,1,9071.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0446646029721158,0.0446646029721158,0.00446646029721158,907.165625
"3684","UKR.1.8041","UKR.1.8041.2","UKR",8041,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,752.676940803512,188.451891995537,NA,NA,455,130,35.9934531689397,NA,162514.625,1,162514.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.36580402869629,1.36580402869629,0.136580402869629,16251.4625
"3685","UKR.1.7015","UKR.1.7015.2","UKR",7015,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,813.096858097469,185.344254966596,NA,NA,589.5,130,40.4971002733281,NA,272795.54625,1,272795.54625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.52357078580566,2.52357078580566,0.252357078580566,27279.554625
"3686","UKR.1.7052","UKR.1.7052.2","UKR",7052,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,789.748831474737,211.125928234686,NA,NA,293.5,130,11.5,NA,67621.66625,1,67621.66625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.483079210211469,0.483079210211469,0.0483079210211469,6762.166625
"3687","UKR.1.8046","UKR.1.8046.2","UKR",8046,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,745.466475670977,171.512012441929,NA,NA,102,130,11.1561832208843,NA,8167.14,1,8167.14,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0394361163881712,0.0394361163881712,0.00394361163881712,816.714
"3688","UKR.1.7006","UKR.1.7006.2","UKR",7006,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,807.702694698627,200.139241716084,NA,NA,104,130,11.3665060993435,NA,8490.56,1,8490.56,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0412938909590614,0.0412938909590614,0.00412938909590614,849.056
"3689","UKR.1.7057","UKR.1.7057.2","UKR",7057,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,782.117986573209,206.396889192665,NA,NA,117,130,12.714296967814,NA,10745.865,1,10745.865,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0545943847844299,0.0545943847844299,0.00545943847844299,1074.5865
"3690","UKR.1.7009","UKR.1.7009.2","UKR",7009,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,807.738870847863,195.610128562386,NA,NA,839.5,130,44.1,NA,553236.79625,1,553236.79625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.83431730623453,5.83431730623453,0.583431730623453,55323.679625
"3691","UKR.1.7061","UKR.1.7061.2","UKR",7061,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,771.892377418962,209.658399110395,NA,NA,174.5,130,17.5,NA,23903.44625,1,23903.44625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.140833775446922,0.140833775446922,0.0140833775446922,2390.344625
"3692","UKR.1.7012","UKR.1.7012.2","UKR",7012,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,809.156217012829,194.978007319994,NA,NA,108,130,13,NA,9156.24,1,9156.24,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0451586475953877,0.0451586475953877,0.00451586475953877,915.624
"3693","UKR.1.9006","UKR.1.9006.2","UKR",9006,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,913.062011224967,231.417463924874,NA,NA,492,130,39,NA,190020.24,1,190020.24,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.64391381482783,1.64391381482783,0.164391381482783,19002.024
"3694","UKR.1.8057","UKR.1.8057.2","UKR",8057,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,720.876275482741,187.256946558705,NA,NA,134.5,130,14.4738692596179,NA,14200.84625,1,14200.84625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.075972360393283,0.075972360393283,0.0075972360393283,1420.084625
"3695","UKR.1.8059","UKR.1.8059.2","UKR",8059,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,720.574525447307,192.369006566487,NA,NA,220,130,22.1267979401069,NA,37994,1,37994,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.243923576761174,0.243923576761174,0.0243923576761174,3799.4
"3696","UKR.1.7023","UKR.1.7023.2","UKR",7023,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,804.684648319756,163.635273925034,NA,NA,664.5,130,42.2881381685242,NA,346624.79625,1,346624.79625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.35207081309832,3.35207081309832,0.335207081309832,34662.479625
"3697","UKR.1.8063","UKR.1.8063.2","UKR",8063,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,726.687445657771,187.022376528279,NA,NA,128.5,130,13.8778152797615,NA,12962.11625,1,12962.11625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0681824067120735,0.0681824067120735,0.00681824067120735,1296.211625
"3698","UKR.1.7028","UKR.1.7028.2","UKR",7028,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,795.515364891377,165.936091771551,NA,NA,429.5,130,34.9069095323277,NA,144809.14625,1,144809.14625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.19126685643383,1.19126685643383,0.119126685643383,14480.914625
"3699","UKR.1.7080","UKR.1.7080.2","UKR",7080,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,782.844081313638,187.531388855951,NA,NA,582,130,40.2930662875678,NA,265898.34,1,265898.34,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",2.44812167992039,2.44812167992039,0.244812167992039,26589.834
"3700","UKR.1.7092","UKR.1.7092.2","UKR",7092,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,780.860623274959,161.784766049088,NA,NA,120,130,13.0204667170117,NA,11304,1,11304,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0579713794092041,0.0579713794092041,0.00579713794092041,1130.4
"3701","UKR.1.8080","UKR.1.8080.2","UKR",8080,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,735.579984154299,206.224341442924,NA,NA,1136,130,44.5,NA,1013039.36,1,1013039.36,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",11.9505101438498,11.9505101438498,1.19505101438498,101303.936
"3702","UKR.1.7081","UKR.1.7081.2","UKR",7081,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,774.564382403315,188.498776331398,NA,NA,296.5,130,27.6889153229655,NA,69011.11625,1,69011.11625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.494866802689634,0.494866802689634,0.0494866802689634,6901.111625
"3703","UKR.1.8055","UKR.1.8055.2","UKR",8055,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,723.200498943607,177.195284900086,NA,NA,102.5,130,11.2088366707829,NA,8247.40625,1,8247.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0398959276654615,0.0398959276654615,0.00398959276654615,824.740625
"3704","UKR.1.9025","UKR.1.9025.2","UKR",9025,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,889.130445270232,214.497003713683,NA,NA,206,130,20.980879566333,NA,33312.26,1,33312.26,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.208718144437088,0.208718144437088,0.0208718144437088,3331.226
"3705","UKR.1.9050","UKR.1.9050.2","UKR",9050,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,900.115259771168,247.410814455676,NA,NA,0,NA,NA,0,0,0,0,0,1,"1f",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae",0,0,0,0
"3706","UKR.1.7087","UKR.1.7087.2","UKR",7087,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,776.550365344059,167.496064680452,NA,NA,116,130,12.6118302140901,NA,10562.96,1,10562.96,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0534946908158841,0.0534946908158841,0.00534946908158841,1056.296
"3707","UKR.1.9039","UKR.1.9039.2","UKR",9039,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,895.090464290094,224.964243121181,NA,NA,880.5,130,45.545024848766,NA,608594.99625,1,608594.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",6.53253874192623,6.53253874192623,0.653253874192623,60859.499625
"3708","UKR.1.7085","UKR.1.7085.2","UKR",7085,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,780.094038111236,174.494885685208,NA,NA,143,130,16.1,NA,16052.465,1,16052.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0878508935019127,0.0878508935019127,0.00878508935019127,1605.2465
"3709","UKR.1.8072","UKR.1.8072.2","UKR",8072,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,733.760919527099,191.231217183577,NA,NA,923.5,130,44.2,NA,669489.01625,1,669489.01625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",7.31427503914642,7.31427503914642,0.731427503914642,66948.901625
"3710","UKR.1.7043","UKR.1.7043.2","UKR",7043,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,804.659014384596,189.532787027236,NA,NA,699,130,42.9764416074129,NA,383551.785,1,383551.785,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.77941137048616,3.77941137048616,0.377941137048616,38355.1785
"3711","UKR.1.8076","UKR.1.8076.2","UKR",8076,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,721.316431181007,197.996133948731,NA,NA,150.5,130,16.025807028785,NA,17780.44625,1,17780.44625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0991686952323498,0.0991686952323498,0.00991686952323498,1778.044625
"3712","UKR.1.8077","UKR.1.8077.2","UKR",8077,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,725.711667946342,206.408500008233,NA,NA,475,130,35.85,NA,177115.625,1,177115.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.51243404039691,1.51243404039691,0.151243404039691,17711.5625
"3713","UKR.1.8042","UKR.1.8042.2","UKR",8042,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,751.013066018442,186.05147509781,NA,NA,256,130,24.8878060953962,NA,51445.76,1,51445.76,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.349365675595137,0.349365675595137,0.0349365675595137,5144.576
"3714","UKR.1.7091","UKR.1.7091.2","UKR",7091,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,779.279935064942,165.02284647217,NA,NA,115,130,12.5091593730317,NA,10381.625,1,10381.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0524079138896889,0.0524079138896889,0.00524079138896889,1038.1625
"3715","UKR.1.8078","UKR.1.8078.2","UKR",8078,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,727.376362528494,204.211263347696,NA,NA,132,130,14.2264388837743,NA,13677.84,1,13677.84,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.072667318374549,0.072667318374549,0.0072667318374549,1367.784
"3716","UKR.1.8087","UKR.1.8087.2","UKR",8087,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,741.839453196098,200.98385992529,NA,NA,661.5,130,42.2245379615057,NA,343502.06625,1,343502.06625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.31630626536156,3.31630626536156,0.331630626536156,34350.206625
"3717","UKR.1.7054","UKR.1.7054.2","UKR",7054,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,788.833843321612,208.766575006408,NA,NA,104,130,11.3665060993435,NA,8490.56,1,8490.56,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0412938909590614,0.0412938909590614,0.00412938909590614,849.056
"3718","UKR.1.9003","UKR.1.9003.2","UKR",9003,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,917.837484770331,216.554431436365,NA,NA,217.5,130,21.925184756747,NA,37135.40625,1,37135.40625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.237403707681015,0.237403707681015,0.0237403707681015,3713.540625
"3719","UKR.1.8006","UKR.1.8006.2","UKR",8006,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,756.928909126068,170.812058171666,NA,NA,804.5,130,44.6547377095679,NA,508067.89625,1,508067.89625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",5.27407890472553,5.27407890472553,0.527407890472553,50806.789625
"3720","UKR.1.8004","UKR.1.8004.2","UKR",8004,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,755.898661818742,163.869372116293,NA,NA,144.5,130,15.45026851284,NA,16390.99625,1,16390.99625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.090051155694399,0.090051155694399,0.0090051155694399,1639.099625
"3721","UKR.1.7060","UKR.1.7060.2","UKR",7060,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,775.012496038486,209.459090333964,NA,NA,656,130,42.1063114139339,NA,337813.76,1,337813.76,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.25131325161168,3.25131325161168,0.325131325161168,33781.376
"3722","UKR.1.9049","UKR.1.9049.2","UKR",9049,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,913.080647970949,248.164434812944,NA,NA,164,130,17.292330996345,NA,21113.36,1,21113.36,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.121566915818794,0.121566915818794,0.0121566915818794,2111.336
"3723","UKR.1.7062","UKR.1.7062.2","UKR",7062,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,767.605574412193,208.994146705901,NA,NA,107,130,11.6805255781696,NA,8987.465,1,8987.465,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0441736978119442,0.0441736978119442,0.00441736978119443,898.7465
"3724","UKR.1.8034","UKR.1.8034.2","UKR",8034,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,746.408424373997,204.067490868828,NA,NA,155,130,16.4523634986698,NA,18859.625,1,18859.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.106342507414804,0.106342507414804,0.0106342507414804,1885.9625
"3725","UKR.1.7070","UKR.1.7070.2","UKR",7070,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,780.510331595777,202.962716449918,NA,NA,499.5,130,37.6973847287254,NA,195857.69625,1,195857.69625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.70394201300479,1.70394201300479,0.170394201300479,19585.769625
"3726","UKR.1.8068","UKR.1.8068.2","UKR",8068,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,739.435957628913,184.319212656503,NA,NA,331,130,29.8370972911828,NA,86005.385,1,86005.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.642407813488646,0.642407813488646,0.0642407813488646,8600.5385
"3727","UKR.1.9054","UKR.1.9054.2","UKR",9054,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,891.61949681683,251.969316619976,NA,NA,694,130,42.8814412521615,NA,378084.26,1,378084.26,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.7156374642815,3.7156374642815,0.37156374642815,37808.426
"3728","UKR.1.7079","UKR.1.7079.2","UKR",7079,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,780.800418046042,187.484771615434,NA,NA,369,130,31.9691932007998,NA,106886.385,1,106886.385,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.831188022022237,0.831188022022237,0.0831188022022237,10688.6385
"3729","UKR.1.9016","UKR.1.9016.2","UKR",9016,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,905.236850858089,222.743450298169,NA,NA,230,130,22.9202690260342,NA,41526.5,1,41526.5,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.271030758540349,0.271030758540349,0.0271030758540349,4152.65
"3730","UKR.1.7088","UKR.1.7088.2","UKR",7088,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,771.803338417388,171.252138891548,NA,NA,176.5,130,18.4298435351395,NA,24454.51625,1,24454.51625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.144690354727689,0.144690354727689,0.0144690354727689,2445.451625
"3731","UKR.1.7076","UKR.1.7076.2","UKR",7076,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,780.048922574991,194.95130593453,NA,NA,642,130,41.795656853173,NA,323548.74,1,323548.74,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.08922193613776,3.08922193613776,0.308922193613776,32354.874
"3732","UKR.1.7086","UKR.1.7086.2","UKR",7086,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,777.511612410285,169.53682503898,NA,NA,0,NA,NA,0,0,0,0,0,1,"1s",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae",0,0,0,0
"3733","UKR.1.9034","UKR.1.9034.2","UKR",9034,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,882.35995192216,236.173091725223,NA,NA,323,130,29.3575884345663,NA,81898.265,1,81898.265,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.606208570311611,0.606208570311611,0.0606208570311611,8189.8265
"3734","UKR.1.7089","UKR.1.7089.2","UKR",7089,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,773.638967624325,167.133947466293,NA,NA,184.5,130,19.1401163165195,NA,26721.59625,1,26721.59625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.160722829094681,0.160722829094681,0.0160722829094681,2672.159625
"3735","UKR.1.8088","UKR.1.8088.2","UKR",8088,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,742.758415387612,197.952670906039,NA,NA,180,130,18.7422879270979,NA,25434,1,25434,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.151584771387715,0.151584771387715,0.0151584771387715,2543.4
"3736","UKR.1.9028","UKR.1.9028.2","UKR",9028,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,880.844663043638,210.990458588933,NA,NA,490.5,130,37.3714227695,NA,188863.34625,1,188863.34625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.63205734253637,1.63205734253637,0.163205734253637,18886.334625
"3737","UKR.1.7090","UKR.1.7090.2","UKR",7090,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,7,779.037560888664,165.386378892542,NA,NA,102,130,11.1561832208843,NA,8167.14,1,8167.14,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0394361163881712,0.0394361163881712,0.00394361163881712,816.714
"3738","UKR.1.9040","UKR.1.9040.2","UKR",9040,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,897.184119719951,224.731913550895,NA,NA,157.5,130,15,NA,19472.90625,1,19472.90625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.110453597012273,0.110453597012273,0.0110453597012273,1947.290625
"3739","UKR.1.9024","UKR.1.9024.2","UKR",9024,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,895.201615053531,211.365171589893,NA,NA,153.5,130,16.3106642874911,NA,18496.36625,1,18496.36625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.103919033204217,0.103919033204217,0.0103919033204217,1849.636625
"3740","UKR.1.8048","UKR.1.8048.2","UKR",8048,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,738.445315837399,170.267157255909,NA,NA,368.5,130,29,NA,106596.91625,1,106596.91625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.828520562777307,0.828520562777307,0.0828520562777307,10659.691625
"3741","UKR.1.8016","UKR.1.8016.2","UKR",8016,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,766.165350028763,186.455954864957,NA,NA,296,130,27.6562157277066,NA,68778.56,1,68778.56,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.492890789541699,0.492890789541699,0.0492890789541699,6877.856
"3742","UKR.1.9033","UKR.1.9033.2","UKR",9033,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,870.976007159602,232.916395288794,NA,NA,0,NA,NA,0,0,0,0,0,1,"1s",NA,NA,NA,NA,0,1,0,0,"Fagus sylvatica","Fagus","Fagaceae",0,0,0,0
"3743","UKR.1.9030","UKR.1.9030.2","UKR",9030,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,872.023718162461,217.464342695705,NA,NA,482,130,37.0550984533431,NA,182374.34,1,182374.34,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",1.56580574203266,1.56580574203266,0.156580574203267,18237.434
"3744","UKR.1.9045","UKR.1.9045.2","UKR",9045,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,9,912.882051674647,237.9063328981,NA,NA,171,130,17.9335068335716,NA,22954.185,1,22954.185,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.134229246354394,0.134229246354394,0.0134229246354394,2295.4185
"3745","UKR.1.8061","UKR.1.8061.2","UKR",8061,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,725.242038185899,192.946814423986,NA,NA,132.5,130,14.2760309549323,NA,13781.65625,1,13781.65625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.0733215324869136,0.0733215324869136,0.00733215324869136,1378.165625
"3746","UKR.1.8008","UKR.1.8008.2","UKR",8008,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,760.180153379916,172.773615901634,NA,NA,715,130,43.2701600161222,NA,401311.625,1,401311.625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",3.98771833544655,3.98771833544655,0.398771833544655,40131.1625
"3747","UKR.1.8015","UKR.1.8015.2","UKR",8015,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,762.620602670298,185.198310541202,NA,NA,192.5,130,19.8366038905484,NA,29089.15625,1,29089.15625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.177737091943487,0.177737091943487,0.0177737091943488,2908.915625
"3748","UKR.1.8005","UKR.1.8005.2","UKR",8005,"UKR.1",1,"UKR.1.2",1.2,2005,2,1,"UKR.1",NA,8,754.982354316214,170.016018020877,NA,NA,256.5,130,24.9243163193657,NA,51646.91625,1,51646.91625,0.1,0,NA,NA,NA,NA,NA,0,0,0,0,"Fagus sylvatica","Fagus","Fagaceae",0.350985431596364,0.350985431596364,0.0350985431596364,5164.691625
